app_id,game_name,genre
243930,Bound By Flame,Action RPG
533150,Super LOH,Action Adventure
612020,Zombidle : REMONSTERED,Casual Free to Play
214730,Space Rangers HD: A War Apart,Action Adventure
367580,Hook,Casual Indie
342180,Arizona Sunshine,Action Adventure
226580,F1 2014,Racing Sports
227780,Serious Sam Classics: Revolution,Action Indie
48950,Greed Corp,Strategy
367120,Seduce Me the Otome,Casual Simulation
470270,Tribal Pass,Action Adventure
608560,Last Tale,Action Adventure
296300,Ballistic Overkill,Action Casual
703950,Just Fishing,Action Adventure
421040,Plantera,Casual Indie
358080,No Turning Back: The Pixel Art Action-Adventure Roguelike,Action Adventure
290730,My Lands: Black Gem Hunting,Casual Free to Play
362610,High On Racing,Indie Racing
555260,The Butterfly Sign: Human Error,Action Adventure
108210,Memoir '44 Online,Casual Simulation
318020,Act of Aggression - Reboot Edition,Strategy
217690,Anna - Extended Edition,Adventure Indie
203350,King's Bounty: Warriors of the North,RPG Strategy
342580,12 Labours of Hercules,Casual Strategy
427290,Vampyr,Action RPG
587620,OKAMI HD / 大神 絶景版,Adventure
608390,Mad Dagger,Action Adventure
234940,The 39 Steps,Adventure Casual
353640,Train Valley,Casual Indie
268540,The Whispered World Special Edition,Adventure Indie
575550,Hell Girls,Adventure Indie
269710,Tumblestone,Action Casual
300570,Infinifactory,Indie Simulation
111400,Bunch of Heroes,Action Indie
207930,Sacred Citadel,Action
312450,Order of Battle: World War II,Free to Play Simulation
375680,Apartment 666,Action Adventure
209270,Hero Academy,Indie Strategy
41900,The Bard's Tale,Action Adventure
350810,Pixel Puzzles 2: Anime,Action Casual
361300,Mother Russia Bleeds,Action Indie
528080,Night Forest,Action Adventure
586030,Shardbound,Free to Play Strategy
366250,METAL SLUG,Action
265770,Cannons Lasers Rockets,Action Free to Play
45300,Wings of Prey,Simulation
370770,Holodrive,Action Free to Play
267490,Batman: Arkham Origins Blackgate - Deluxe Edition,Action Adventure
321800,Icewind Dale: Enhanced Edition,Adventure RPG
371570,Tap Heroes,Action Adventure
105800,PixelJunk Eden,Action Casual
604810,Yeti Adventure,
263620,Mitsurugi Kamui Hikae,Action Indie
400910,Rabi-Ribi,Action Adventure
444290,28 Waves Later,Action Casual
434250,Masked Shooters 2,Action Indie
15750,Oddworld: Stranger's Wrath HD,Action Adventure
562220,Zup! 2,Casual Indie
431710,Space Pilgrim Episode II: Epsilon Indi,Adventure Indie
262940,Broken Sword 5 - the Serpent's Curse,Adventure
521340,True or False,Casual Indie
467310,Rogue Port - Red Nightmare,Adventure Indie
365310,Organ Biker,Action Casual
605520,Running Sausage,
314280,The Forgotten Ones,Action Adventure
429050,Feed and Grow: Fish,Action Indie
371330,Two Digits,Casual Indie
292570,Chompy Chomp Chomp,Action Indie
200910,Before the Echo,Indie RPG
250560,Fight The Dragon,Indie RPG
275470,Chip,Action Indie
207750,Symphony,Action Casual
543460,Dead Rising 4,Action
556160,PHAT STACKS,Action Casual
71230,Crazy Taxi,Action Racing
15520,AaAaAA!!! - A Reckless Disregard for Gravity,Action Indie
286360,Shadows on the Vatican Act I: Greed,Adventure Indie
211360,Offspring Fling!,Adventure Indie
201420,Toki Tori 2+,Adventure Casual
505750,Trimmer Tycoon,Casual Free to Play
236730,Anomaly 2,Action Indie
274270,NOT A HERO,Action Adventure
451020,Battle Chasers: Nightwar,Indie RPG
361630,404Sight,Action Indie
215690,Zeno Clash 2,Action Indie
207250,Cubemen,Indie Strategy
595440,CPU Invaders,Casual Indie
702810,Shooty Skies,Action Free to Play
202530,Sonic the Hedgehog 4 - Episode I,
243450,Urban Trial Freestyle,Action Racing
350640,Sherlock Holmes: The Devil's Daughter,Action Adventure
287340,Colin McRae Rally,Racing Sports
525290,Kings under the hill,Indie Strategy
387970,Clown House (Palyaço Evi),Action Free to Play
348670,Immune - True Survival,Action Adventure
513530,Anykey Simulator,Indie Simulation
249330,Unholy Heights,Indie Simulation
241260,Sherlock Holmes: Crimes and Punishments,Adventure
243780,PixelJunk Monsters Ultimate,Strategy
502520,Ultimate General: Civil War,Indie Simulation
434420,The Chosen RPG,Action Adventure
517710,Redout: Enhanced Edition,Racing
344300,Heckabomb,Action Indie
223810,Ys I & II Chronicles+,Action Adventure
302270,Dungeon Defenders Eternity,Action Indie
313630,The Solus Project,Adventure Indie
496870,Inverted,Action Adventure
259530,Savant - Ascent,Action Indie
365360,Battle Brothers,Indie RPG
568570,Force of Nature,Action Adventure
501930,Sig.NULL,Casual Indie
446640,Space Pilgrim Episode IV: Sol,Adventure Indie
312840,Fahrenheit: Indigo Prophecy Remastered,Adventure RPG
111600,Serious Sam Double D XXL,Action Indie
292370,DarkEnd,Indie RPG
369400,Let the Cat in,Casual Free to Play
429680,Spellweaver,Free to Play Indie
544730,Catan Universe,Casual Strategy
237740,Angry Video Game Nerd Adventures,Action Adventure
347830,Fairy Fencer F,RPG
242820,140,Action Indie
343780,Cat Goes Fishing,Casual Indie
320140,Absolute Drift,Action Indie
346210,Garden Rescue,Casual Strategy
376300,GUILTY GEAR Xrd -SIGN-,Action
296050,Battlepaths,Indie RPG
312750,FINAL FANTASY IV,RPG
266150,Lost Saga NA,Action Casual
202310,Ridge Racer Unbounded,Racing
319570,Heroes of SoulCraft - Arcade MOBA,Action Casual
311290,SpellForce 3,RPG Strategy
234160,Strike Suit Infinity,Action Indie
432280,BattleStorm,Action Casual
416040,CLASH,Action Free to Play
628420,NGHTMN,Adventure Casual
227580,"10,000,000",Action Casual
338000,Echoes+,Action Free to Play
543650,Last Days,Action Adventure
530890,Haydee,Action Indie
351710,Hyperdimension Neptunia Re;Birth2: Sisters Generation,RPG Strategy
233190,Final Exam,Action Indie
425220,One Piece Burning Blood,Action
63940,Men of War: Vietnam,Strategy
80310,Gemini Rue,Adventure Indie
461640,Sins Of The Demon RPG,Action Adventure
209330,A Valley Without Wind,Action Adventure
366090,Colony Survival,Action Adventure
286120,QuestRun,RPG
235380,Blitzkrieg 3,Strategy
401190,Dinosaur Hunt,Action Adventure
322910,"Warhammer 40,000: Regicide",Action Indie
428900,"Linea, the Game",Action Casual
283880,Heroine's Quest: The Herald of Ragnarok,Adventure Free to Play
617240,Cucumber Blues,
605910,Bootombaa,Action Adventure
306760,Obduction,Adventure Indie
339400,Runestone Keeper,Casual Indie
259550,Hero of the Kingdom,Adventure Casual
253750,Ikaruga,Action Indie
216910,Of Orcs And Men,Action RPG
284930,Speed Kills,Action Indie
581800,Super Cuber,Casual Indie
40930,The Misadventures of P.B. Winterbottom,Adventure Indie
227080,Papo & Yo,Adventure Indie
575740,Omega One,Action Indie
420740,The Deed,Adventure RPG
284460,DeadCore,Action Indie
326120,Horizon Shift,Action Indie
357190,ULTIMATE MARVEL VS. CAPCOM 3,Action
201510,Flatout 3: Chaos & Destruction,Racing
249630,Delver,Action Adventure
456670,Hand of Fate 2,Action Indie
339120,Fork Parker's Holiday Profit Hike,Action Adventure
277890,Shantae: Risky's Revenge - Director's Cut,Action Adventure
371200,Halcyon 6: Starbase Commander,Indie RPG
595780,Rogue Port - Blue Nightmare,Action Adventure
648390,Marie's Room,Adventure Casual
562520,Attempt[42],Action Casual
358130,Curious Expedition,Adventure Indie
388050,Snik,Casual Indie
282760,Circuits,Casual Indie
201830,Jurassic Park: The Game,Adventure
227600,Castle of Illusion,Adventure Casual
275200,Westerado: Double Barreled,Action Adventure
209790,Splice,Indie Casual
353270,Hyperdimension Neptunia Re;Birth3 V Generation,RPG Strategy
209730,R.A.W. Realms of Ancient War,Action RPG
363930,Dead Age,Action Adventure
268240,Mechanic Escape,Action Adventure
265610,Epic Battle Fantasy 4,Adventure RPG
442070,Drawful 2,Casual Indie
343100,Overture,Action Adventure
385890,Golden Rush,Action Free to Play
467390,Approaching Blocks,Casual Indie
395200,Ben and Ed,Action Adventure
533860,Multimirror,Casual Indie
91100,SkyDrift,Indie Racing
416610,The Growth Journey,Action Adventure
411830,SENRAN KAGURA SHINOVI VERSUS,Action
234490,Rush Bros.,Action Indie
394870,Office Battle,Violent Action
296770,Real Boxing,Sports
326480,If My Heart Had Wings,Adventure Casual
364740,Magi,Indie RPG
296910,8BitBoy,Action Casual
531960,Bloody Walls,Action Free to Play
523780,Emily is Away Too,Adventure Casual
230270,N++ (NPLUSPLUS),Action
70120,Hacker Evolution Duality,Indie
253510,WARMACHINE: Tactics,Indie Strategy
259510,Shufflepuck Cantina Deluxe,Action Indie
383180,Dead Island: Riptide Definitive Edition,Action
373930,Sudden Strike 4,Strategy
333980,AKIBA'S TRIP: Undead ＆ Undressed,Action Adventure
389400,The chronicles of Emerland. Solitaire.,Casual
269670,BADLAND: Game of the Year Edition,Action Adventure
302060,Trucks & Trailers,Indie Simulation
253110,The Cat Lady,Adventure Indie
567290,Slash It,Action Casual
576540,Brother Wings,Action Casual
250600,The Plan,Casual Free to Play
61600,Zen Bound 2,Indie Casual
607890,Sword Art Online: Hollow Realization Deluxe Edition,Action Adventure
418160,Garden Rescue: Christmas Edition,Casual Strategy
385710,INK,Action Adventure
257830,Violett Remastered,Adventure Indie
666860,Bit Heroes,Adventure Free to Play
264730,Deadly 30,Action Indie
274980,Influent,Indie Simulation
458710,Kingdom Rush Frontiers,Indie Strategy
493760,Fairyland: Incursion,Adventure Indie
224860,Arma Tactics,Indie Strategy
205730,Insanely Twisted Shadow Planet,Action Adventure
257170,Rebuild 3: Gangs of Deadsville,Indie Simulation
334070,Hektor,Action Adventure
448260,Cubium Dreams,Action Adventure
391730,Crashlands,Action Adventure
555940,Fairyland: Fairy Power,Casual Indie
209370,Analogue: A Hate Story,Indie
392950,Lost Lands: A Hidden Object Adventure,Adventure Casual
361190,Sparkle 3 Genesis,Action Casual
399670,Game Corp DX,Indie Simulation
232950,Bridge Project,Simulation
405710,Staxel,Indie RPG
466300,Planescape: Torment: Enhanced Edition,Adventure RPG
115120,Iron Brigade,Action Strategy
62000,Flight Control HD,Action Casual
387340,Hyperdimension Neptunia U: Action Unleashed,Action RPG
15740,Oddworld: Munch's Oddysee,Action Adventure
204220,Snapshot,Adventure Casual
496890,Replica,Adventure Indie
407330,Sakura Dungeon,Adventure Indie
368950,Jigoku Kisetsukan: Sense of the Seasons,Free to Play Indie
386620,"Cook, Serve, Delicious! 2!!",Action Indie
233230,Kairo,Adventure Indie
677120,Heroes of Hammerwatch,Action Indie
348540,Divine Slice of Life,Adventure Casual
355920,Pixel Puzzles 2: Space,Casual Indie
421670,CUPID - A free to play Visual Novel,Free to Play Indie
623940,HIVESWAP: Act 1,Adventure Indie
62100,Chime,Casual
598330,SimAirport,Casual Indie
268400,Panzer Corps,Strategy
313010,Cities XXL,Simulation
509000,QUBIC,Casual Indie
579230,Alpacapaca Dash,Casual Indie
603290,GRUZCHIK,
332790,Darkness Assault,Violent Gore
378270,Putrefaction,Action Indie
532110,Rusty Lake: Roots,Adventure Indie
368590,Albert and Otto,Indie
262690,Little Racers STREET,Casual Indie
437160,The Lion's Song: Episode 1 - Silence,Adventure Indie
351910,Valhalla Hills,Indie Simulation
211440,Adventures of Shuggy,Indie
422970,Devil Daggers,Action Indie
315060,Bloop Reloaded,Casual Indie
206690,iBomber Defense Pacific,Casual Indie
275530,Z,Action Strategy
281610,Homeworld: Deserts of Kharak,Strategy
527480,Life Beetle,Action Casual
327860,Salt,Action Adventure
310060,Knights of Pen and Paper 2,Adventure Indie
412400,GASP,Action Casual
310510,Deathtrap,Action Adventure
314830,Blackguards 2,Adventure Indie
415270,Star Crusade CCG,Casual Free to Play
263740,FootLOL: Epic Fail League,Action Indie
278910,Interplanetary,Indie Strategy
257120,Not The Robots,Action Indie
515910,Hooligan Vasja,Action Casual
509220,Save Jesus,Casual Indie
283680,Astebreed: Definitive Edition,Action Indie
267750,Shadowrun Chronicles - Boston Lockdown,Indie RPG
90200,Farming Simulator 2011,Simulation
264300,Guns n Zombies,Action Adventure
268650,From the Depths,Action Adventure
508760,Ball of Wonder,Casual Indie
203210,Titan Attacks!,Action Casual
569860,Thimbleweed Park,Adventure Indie
321950,Yury,Action Adventure
24480,King Arthur II: The Role-Playing Wargame,RPG Strategy
287260,Toybox Turbos,Racing
348550,GUILTY GEAR XX ACCENT CORE PLUS R,Action
440740,Tap Tap Legions - Epic battles within 5 seconds!,Action Casual
208600,Lunar Flight,Indie Simulation
271900,Hexcells Plus,Casual Indie
72400,Clones,Adventure Indie
47800,RISK: Factions,Strategy
269490,Bardbarian,Action Adventure
382300,Kidnapped,Action Adventure
538100,Feel The Snow,Action Adventure
230070,The Age of Decadence,Indie RPG
250700,Super Time Force Ultra,Action Indie
518660,Zone4,Action Casual
251530,Anomaly Korea,Action Strategy
356400,Thumper,Action Indie
869760,Stoneshard: Prologue,Adventure Indie
284850,Grim Legends: The Forsaken Bride,Casual
625430,Doodle God Blitz,Casual Free to Play
274500,Brigador: Up-Armored Edition,Action Indie
505730,Holy Potatoes! We’re in Space?!,Adventure Indie
353550,House of Caravan,Adventure Indie
235360,Prime World: Defenders,Casual Indie
310790,Geometry Wars 3: Dimensions Evolved,Action
659460,RiotZ,Action Indie
46450,Grotesque Tactics: Evil Heroes,Indie RPG
504230,Celeste,Action Adventure
463350,Storm Of Spears RPG,Sexual Content Action
462960,Caveman World: Mountains of Unga Boonga,Adventure Casual
552590,The Sexy Brutale,Adventure Indie
289520,King's Bounty: Dark Side,RPG Strategy
544330,Snake Pass,Adventure Casual
371420,Teddy Floppy Ear - The Race,Indie Racing
387930,The Tape,Indie
301190,Frederic: Resurrection of Music,Action Casual
270130,The Gallery - Episode 1: Call of the Starseed,Adventure Casual
255300,Journey of a Roach,Adventure Indie
263320,Saturday Morning RPG,Indie RPG
499440,klocki,Casual Indie
361990,Lakeview Cabin Collection,Indie
567170,Mystery Mine,Adventure Indie
568770,Cinderella Phenomenon - Otome/Visual Novel,Free to Play Indie
558990,Opus Magnum,Indie Simulation
369580,NotTheNameWeWanted,Casual
314250,Jet Gunner,Action Adventure
452060,Caveblazers,Action Adventure
482120,Beater Spirit,Action Adventure
111100,Snuggle Truck,Casual Indie
416450,Emporea: Realms of War and Magic,Free to Play Indie
434510,Formicide,Action Free to Play
580200,Yonder: The Cloud Catcher Chronicles,Adventure Indie
233550,Another World – 20th Anniversary Edition,Action Adventure
400180,Okhlos: Omega,Action Indie
351920,Crazy Machines 3,Simulation Strategy
485650,Campaign Clicker,Casual Free to Play
11280,Penguins Arena: Sedna's World,Action Casual
98600,Demolition Inc.,Action Casual
603150,Defence to death,Strategy
667870,MINDNIGHT,Free to Play Indie
212030,Kung Fu Strike - The Warrior's Rise,Action Indie
515040,Make America Great Again: The Trump Presidency,Action Casual
23530,Earth Defense Force: Insect Armageddon,Action
244030,Take On Mars,Simulation
677160,We Were Here Too,Adventure Casual
394760,Dead Effect 2,Action Indie
441790,Fragmented,Action Indie
416210,Block'hood,Indie Simulation
506500,Party Panic,Action Casual
255280,1954 Alcatraz,Adventure Indie
591420,Zup! 4,Casual Indie
453090,Parkitect,Indie Simulation
359390,Amnesia: Memories,Adventure
492800,Shonen Idle Z,Free to Play
280140,Millennium - A New Hope,Adventure Casual
521890,Hello Neighbor,Adventure Indie
294440,Shadowgate,Adventure Indie
428750,Neon Chrome,Action Adventure
227200,Waking Mars,Action Adventure
394140,Sound Shift,Action Casual
530540,mr.President Prologue Episode,Action Indie
454180,CrazyCars3D,Action Adventure
250520,UnderRail,Indie RPG
597170,Clone Drone in the Danger Zone,Action Indie
241320,Ittle Dew,Adventure Indie
311480,Vertical Drop Heroes HD,Action Indie
227000,Primordia,Adventure Indie
202130,Impire,Strategy
529780,Disturbed,Adventure Casual
253330,Neverending Nightmares,Action Adventure
365770,Volume,Action Indie
448440,Bizarre Earthquake,Adventure Indie
556280,Neon Prism,Action Casual
527790,Cranium Conundrum,Adventure Casual
472680,Elisa: The Innkeeper - Prequel,Adventure Casual
528660,Spin Rush,Action Casual
80200,Fate of the World,Casual Indie
284770,Enigmatis 2: The Mists of Ravenwood,Adventure Casual
334030,Epic Arena,Free to Play Indie
411370,Melty Blood Actress Again Current Code,Action
508180,Fly and Destroy,Action Adventure
310360,Higurashi When They Cry Hou - Ch.1 Onikakushi,Adventure
302710,BlazeRush,Action Indie
455400,PAC-MAN 256,Action
300580,GALAK-Z,Action Indie
250050,Life Goes On: Done to Death,Action Adventure
575700,Fruit Arranger,Casual Indie
675260,Batman: The Enemy Within - The Telltale Series,Adventure
300300,Ichi,Casual Indie
225360,DARK,Action RPG
464700,Maui,Action Adventure
80330,The Blackwell Legacy,Adventure Indie
595460,Flix and Chill,Casual Indie
346560,Hero of the Kingdom II,Adventure Casual
206370,Tales From Space: Mutant Blobs Attack,Action Indie
529760,TAIKU MANSION,Action Adventure
300220,Victim of Xen,Adventure Casual
269650,Dex,Action Adventure
708420,Broken Ground,Action Free to Play
289760,ROCKETSROCKETSROCKETS,Action Casual
251690,Speedball 2 HD,Action Indie
230840,Daylight,Action Adventure
816090,Space Hulk: Deathwing - Enhanced Edition,Action Adventure
327510,WASTED,Action Indie
633460,Tannenberg,Action Indie
229520,Dungeon Hearts,Casual Indie
500260,Ben and Ed - Blood Party,Action Indie
278100,"RIVE: Wreck, Hack, Die, Retry!",Action
271550,Tribloos 2,Casual Indie
208400,Avernum: Escape From the Pit,Strategy RPG
280520,Crea,Action Adventure
